match_key,event_key,event_start_date,event_type,canonical_week,split_role,included_for_score,included_for_win,exclusion_reason
2026tuis4_qm19,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm2,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm20,2026tuis4,2026-03-09,0,3.0,final_train,False,False,
2026tuis4_qm21,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm22,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm23,2026tuis4,2026-03-09,0,3.0,final_train,False,False,
2026tuis4_qm24,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm25,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm26,2026tuis4,2026-03-09,0,3.0,final_train,False,False,
2026tuis4_qm27,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm28,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm29,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm3,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm30,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm31,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm32,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm33,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm34,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm35,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm36,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm37,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm38,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm39,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm4,2026tuis4,2026-03-09,0,3.0,final_train,False,False,
2026tuis4_qm40,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm41,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm42,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm43,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm44,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm45,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm46,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm47,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm48,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm49,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm5,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm50,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm51,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm52,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm53,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm54,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm55,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm56,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm57,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm58,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm59,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm6,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm60,2026tuis4,2026-03-09,0,3.0,final_train,False,False,
2026tuis4_qm61,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm62,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm63,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm7,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_qm8,2026tuis4,2026-03-09,0,3.0,final_train,False,False,
2026tuis4_qm9,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf10m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf11m1,2026tuis4,2026-03-09,0,3.0,final_train,False,False,
2026tuis4_sf12m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf13m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf1m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf2m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf3m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf4m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf5m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf6m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf7m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf8m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis4_sf9m1,2026tuis4,2026-03-09,0,3.0,final_train,True,True,
2026tuis5_f1m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_f1m2,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm1,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_qm10,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm11,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_qm12,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_qm13,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm14,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_qm15,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_qm16,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm17,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm18,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm19,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm2,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm20,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm21,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm22,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm23,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm24,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm25,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm26,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm27,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm28,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm29,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm3,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_qm30,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm31,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm32,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm33,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm34,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm35,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm36,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm37,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm38,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm39,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm4,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm40,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm41,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm42,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm43,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm44,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm45,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm46,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm47,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm48,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm49,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm5,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm50,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm51,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm52,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm53,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm54,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm55,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm56,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm57,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm58,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm59,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm6,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_qm60,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm7,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_qm8,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_qm9,2026tuis5,2026-03-31,0,6.0,final_train,False,False,
2026tuis5_sf10m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf11m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf12m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf13m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf1m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf2m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf3m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf4m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf5m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf6m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf7m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf8m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026tuis5_sf9m1,2026tuis5,2026-03-31,0,6.0,final_train,True,True,
2026txama_f1m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_f1m2,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm10,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm11,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm12,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm13,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm14,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm15,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm16,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm17,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm18,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm19,2026txama,2026-04-02,1,6.0,final_train,False,False,
2026txama_qm2,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm20,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm21,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm22,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm23,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm24,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm25,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm26,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm27,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm28,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm29,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm3,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm30,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm31,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm32,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm33,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm34,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm35,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm36,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm37,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm38,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm39,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm4,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm40,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm41,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm42,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm43,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm44,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm45,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm46,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm47,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm48,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm49,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm5,2026txama,2026-04-02,1,6.0,final_train,False,False,
2026txama_qm50,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm51,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm52,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm53,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm54,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm55,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm56,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm57,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm58,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm59,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm6,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm60,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm61,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm62,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm7,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm8,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_qm9,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf10m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf11m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf12m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf13m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf1m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf2m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf3m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf4m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf5m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf6m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf7m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf8m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txama_sf9m1,2026txama,2026-04-02,1,6.0,final_train,True,True,
2026txbel_f1m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_f1m2,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm10,2026txbel,2026-03-05,1,2.0,final_train,False,False,
2026txbel_qm11,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm12,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm13,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm14,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm15,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm16,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm17,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm18,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm19,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm2,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm20,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm21,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm22,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm23,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm24,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm25,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm26,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm27,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm28,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm29,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm3,2026txbel,2026-03-05,1,2.0,final_train,False,False,
2026txbel_qm30,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm31,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm32,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm33,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm34,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm35,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm36,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm37,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm38,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm39,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm4,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm40,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm41,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm42,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm43,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm44,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm45,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm46,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm47,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm48,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm49,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm5,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm50,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm51,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm52,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm53,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm54,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm55,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm56,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm57,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm58,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm59,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm6,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm60,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm61,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm62,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm63,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm64,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm65,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm66,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm7,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm8,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_qm9,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf10m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf11m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf12m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf13m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf1m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf2m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf3m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf4m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf5m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf6m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf7m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf8m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txbel_sf9m1,2026txbel,2026-03-05,1,2.0,final_train,True,True,
2026txcl2_f1m1,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_f1m2,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm1,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm10,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm11,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm12,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm13,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm14,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm15,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm16,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm17,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm18,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm19,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm2,2026txcl2,2026-04-02,1,6.0,final_train,False,False,
2026txcl2_qm20,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm21,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm22,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm23,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm24,2026txcl2,2026-04-02,1,6.0,final_train,False,False,
2026txcl2_qm25,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm26,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm27,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm28,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm29,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm3,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm30,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm31,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm32,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm33,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm34,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm35,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm36,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm37,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm38,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm39,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm4,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm40,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm41,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm42,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm43,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm44,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm45,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm46,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm47,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm48,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm49,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm5,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm50,2026txcl2,2026-04-02,1,6.0,final_train,True,False,
2026txcl2_qm51,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm52,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm53,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm54,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm55,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm56,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm57,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm58,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm59,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
2026txcl2_qm6,2026txcl2,2026-04-02,1,6.0,final_train,True,True,
